"","guess1","guess2","guess3","truth1","truth2","truth3","code1","code2","code3","code4","code5","code6","game","id"
"1319",5,5,5,5,4,1,1,1,4,1,21,4,14,28
"1320",5,3,3,5,4,1,1,1,4,1,21,4,14,28
"1321",5,1,2,5,4,1,1,1,4,1,21,4,14,28
"1322",5,2,6,5,4,1,1,1,4,1,21,4,14,28
"1323",5,4,1,5,4,1,1,1,4,1,21,4,14,28
"1324",1,1,1,2,6,1,6,6,5,5,5,5,15,28
"1325",1,2,3,2,6,1,6,6,5,5,5,5,15,28
"1326",4,1,2,2,6,1,6,6,5,5,5,5,15,28
"1327",2,5,1,2,6,1,6,6,5,5,5,5,15,28
"1328",2,6,1,2,6,1,6,6,5,5,5,5,15,28
"1329",5,5,5,5,5,5,1,1,1,1,27,1,16,28
"1330",5,5,1,3,1,3,5,1,5,5,15,1,17,28
"1331",4,3,5,3,1,3,5,1,5,5,15,1,17,28
"1332",6,1,2,3,1,3,5,1,5,5,15,1,17,28
"1333",3,1,4,3,1,3,5,1,5,5,15,1,17,28
"1334",4,1,4,3,1,3,5,1,5,5,15,1,17,28
"1335",3,1,5,3,1,3,5,1,5,5,15,1,17,28
"1336",3,1,1,3,1,3,5,1,5,5,15,1,17,28
"1337",3,1,2,3,1,3,5,1,5,5,15,1,17,28
"1338",3,1,3,3,1,3,5,1,5,5,15,1,17,28
"1339",3,3,3,3,3,3,1,1,21,1,4,4,18,28
"1340",2,2,2,2,2,2,1,21,4,4,1,1,19,28
"1341",1,2,6,2,1,6,6,6,5,5,5,5,20,28
"1342",3,2,1,2,1,6,6,6,5,5,5,5,20,28
"1343",1,4,2,2,1,6,6,6,5,5,5,5,20,28
"1344",1,3,2,2,1,6,6,6,5,5,5,5,20,28
"1345",3,1,6,2,1,6,6,6,5,5,5,5,20,28
"1346",1,1,6,2,1,6,6,6,5,5,5,5,20,28
"1347",4,1,6,2,1,6,6,6,5,5,5,5,20,28
"1348",2,1,6,2,1,6,6,6,5,5,5,5,20,28
"1349",1,3,2,5,6,5,5,6,6,5,5,5,21,28
"1350",4,5,6,5,6,5,5,6,6,5,5,5,21,28
"1351",6,4,2,5,6,5,5,6,6,5,5,5,21,28
"1352",3,6,5,5,6,5,5,6,6,5,5,5,21,28
"1353",6,6,5,5,6,5,5,6,6,5,5,5,21,28
"1354",5,6,5,5,6,5,5,6,6,5,5,5,21,28
"1355",6,6,6,6,6,6,1,1,1,1,1,27,22,28
"1356",2,2,2,1,2,3,4,21,1,4,1,1,23,28
"1357",2,4,4,1,2,3,4,21,1,4,1,1,23,28
"1358",1,2,1,1,2,3,4,21,1,4,1,1,23,28
"1359",1,2,5,1,2,3,4,21,1,4,1,1,23,28
"1360",1,2,6,1,2,3,4,21,1,4,1,1,23,28
"1361",1,2,3,1,2,3,4,21,1,4,1,1,23,28
"948",1,2,3,4,1,5,5,5,6,6,5,5,1,29
"949",4,1,5,4,1,5,5,5,6,6,5,5,1,29
"950",2,2,3,2,1,5,1,15,5,5,5,1,2,29
"951",2,4,5,2,1,5,1,15,5,5,5,1,2,29
"952",2,4,6,2,1,5,1,15,5,5,5,1,2,29
"953",2,1,5,2,1,5,1,15,5,5,5,1,2,29
"954",1,2,4,1,5,5,5,6,5,6,5,5,3,29
"955",1,3,5,1,5,5,5,6,5,6,5,5,3,29
"956",1,3,6,1,5,5,5,6,5,6,5,5,3,29
"957",1,1,5,1,5,5,5,6,5,6,5,5,3,29
"958",1,5,5,1,5,5,5,6,5,6,5,5,3,29
"959",1,1,1,1,1,1,15,5,1,1,5,5,4,29
"960",1,1,2,4,6,4,6,5,6,5,5,5,5,29
"961",3,4,5,4,6,4,6,5,6,5,5,5,5,29
"962",5,6,6,4,6,4,6,5,6,5,5,5,5,29
"963",5,5,6,4,6,4,6,5,6,5,5,5,5,29
"964",3,6,3,4,6,4,6,5,6,5,5,5,5,29
"965",4,6,4,4,6,4,6,5,6,5,5,5,5,29
"966",1,2,3,6,6,4,5,5,6,5,5,6,6,29
"967",4,5,6,6,6,4,5,5,6,5,5,6,6,29
"968",5,4,4,6,6,4,5,5,6,5,5,6,6,29
"969",6,6,4,6,6,4,5,5,6,5,5,6,6,29
"970",6,6,6,5,6,6,5,5,1,5,1,15,7,29
"971",6,6,1,5,6,6,5,5,1,5,1,15,7,29
"972",6,2,6,5,6,6,5,5,1,5,1,15,7,29
"973",5,6,6,5,6,6,5,5,1,5,1,15,7,29
"974",6,6,6,6,6,6,1,1,1,1,1,27,8,29
"975",1,2,3,6,6,5,6,6,5,5,5,5,9,29
"976",4,5,6,6,6,5,6,6,5,5,5,5,9,29
"977",5,4,4,6,6,5,6,6,5,5,5,5,9,29
"978",6,6,5,6,6,5,6,6,5,5,5,5,9,29
"979",6,6,1,6,6,1,4,1,1,4,1,21,10,29
"980",4,4,4,4,4,4,1,1,1,27,1,1,11,29
"981",1,1,3,1,1,5,15,1,5,5,5,1,12,29
"982",1,1,4,1,1,5,15,1,5,5,5,1,12,29
"983",1,1,5,1,1,5,15,1,5,5,5,1,12,29
"984",3,3,3,3,3,3,1,1,27,1,1,1,13,29
"985",2,2,2,2,2,2,1,27,1,1,1,1,14,29
"986",2,1,2,4,5,2,5,15,1,5,5,1,15,29
"987",2,4,5,4,5,2,5,15,1,5,5,1,15,29
"988",4,5,2,4,5,2,5,15,1,5,5,1,15,29
"989",1,2,3,4,1,4,6,5,5,6,5,5,16,29
"990",1,4,6,4,1,4,6,5,5,6,5,5,16,29
"991",1,4,5,4,1,4,6,5,5,6,5,5,16,29
"992",1,6,5,4,1,4,6,5,5,6,5,5,16,29
"993",1,4,4,4,1,4,6,5,5,6,5,5,16,29
"994",4,1,4,4,1,4,6,5,5,6,5,5,16,29
"995",2,4,4,4,5,4,1,5,5,15,5,1,17,29
"996",4,3,4,4,5,4,1,5,5,15,5,1,17,29
"997",4,5,4,4,5,4,1,5,5,15,5,1,17,29
"998",4,4,4,1,4,4,4,1,1,21,4,1,18,29
"999",4,4,1,1,4,4,4,1,1,21,4,1,18,29
"1000",4,1,4,1,4,4,4,1,1,21,4,1,18,29
"1001",1,4,4,1,4,4,4,1,1,21,4,1,18,29
"1002",1,2,3,4,5,4,6,5,5,5,6,5,19,29
"1003",4,5,6,4,5,4,6,5,5,5,6,5,19,29
"1004",4,5,5,4,5,4,6,5,5,5,6,5,19,29
"1005",4,5,4,4,5,4,6,5,5,5,6,5,19,29
"1006",4,4,4,3,4,2,4,4,1,21,1,1,20,29
"1007",4,1,2,3,4,2,4,4,1,21,1,1,20,29
"1008",4,1,5,3,4,2,4,4,1,21,1,1,20,29
"1009",5,1,4,3,4,2,4,4,1,21,1,1,20,29
"1010",3,4,6,3,4,2,4,4,1,21,1,1,20,29
"1011",2,4,3,3,4,2,4,4,1,21,1,1,20,29
"1012",3,4,2,3,4,2,4,4,1,21,1,1,20,29
"1013",2,2,2,2,2,6,1,27,1,1,1,1,21,29
"1014",2,2,1,2,2,6,1,27,1,1,1,1,21,29
"1015",2,2,3,2,2,6,1,27,1,1,1,1,21,29
"1016",2,2,4,2,2,6,1,27,1,1,1,1,21,29
"1017",2,2,5,2,2,6,1,27,1,1,1,1,21,29
"1018",2,2,6,2,2,6,1,27,1,1,1,1,21,29
"1019",1,1,1,1,1,1,27,1,1,1,1,1,22,29
"1020",1,3,3,6,3,2,5,5,15,1,1,5,23,29
"1021",2,3,6,6,3,2,5,5,15,1,1,5,23,29
"1022",6,3,2,6,3,2,5,5,15,1,1,5,23,29
"1023",2,2,2,2,2,2,1,27,1,1,1,1,24,29
"1024",3,3,2,3,1,4,1,4,21,4,1,1,25,29
"1025",3,1,4,3,1,4,1,4,21,4,1,1,25,29
"1026",4,4,4,4,4,4,1,1,1,27,1,1,26,29
"1027",3,4,4,4,3,4,1,1,4,21,1,4,27,29
"1028",4,4,3,4,3,4,1,1,4,21,1,4,27,29
"1029",4,3,4,4,3,4,1,1,4,21,1,4,27,29
"1030",3,4,4,6,6,3,1,1,5,15,5,5,28,29
"1031",3,5,6,6,6,3,1,1,5,15,5,5,28,29
"1032",3,5,1,6,6,3,1,1,5,15,5,5,28,29
"1033",3,2,6,6,6,3,1,1,5,15,5,5,28,29
"1034",3,3,6,6,6,3,1,1,5,15,5,5,28,29
"1035",3,6,6,6,6,3,1,1,5,15,5,5,28,29
"1036",6,6,3,6,6,3,1,1,5,15,5,5,28,29
"1037",1,1,1,1,1,1,21,4,1,1,4,1,29,29
"1038",5,5,5,5,1,5,1,1,1,1,27,1,30,29
"1039",5,5,1,5,1,5,1,1,1,1,27,1,30,29
"1040",5,1,5,5,1,5,1,1,1,1,27,1,30,29
"1041",1,2,3,2,4,4,6,5,5,5,5,6,31,29
"1042",1,4,5,2,4,4,6,5,5,5,5,6,31,29
"1043",2,4,6,2,4,4,6,5,5,5,5,6,31,29
"1044",2,4,4,2,4,4,6,5,5,5,5,6,31,29
"1045",4,5,5,5,5,5,1,1,1,4,21,4,32,29
"1046",4,5,6,5,5,5,1,1,1,4,21,4,32,29
"1047",1,5,5,5,5,5,1,1,1,4,21,4,32,29
"1048",2,5,5,5,5,5,1,1,1,4,21,4,32,29
"1049",3,5,5,5,5,5,1,1,1,4,21,4,32,29
"1050",5,5,5,5,5,5,1,1,1,4,21,4,32,29
"2563",1,6,3,2,4,6,1,5,5,5,1,15,1,30
"2564",6,4,2,2,4,6,1,5,5,5,1,15,1,30
"2565",6,2,4,2,4,6,1,5,5,5,1,15,1,30
"2566",2,4,6,2,4,6,1,5,5,5,1,15,1,30
"2567",2,3,6,2,2,2,5,15,5,1,1,5,2,30
"2568",2,1,5,2,2,2,5,15,5,1,1,5,2,30
"2569",2,2,4,2,2,2,5,15,5,1,1,5,2,30
"2570",2,2,2,2,2,2,5,15,5,1,1,5,2,30
"2571",3,5,4,3,5,3,1,1,15,5,5,5,3,30
"2572",3,1,4,3,5,3,1,1,15,5,5,5,3,30
"2573",3,2,4,3,5,3,1,1,15,5,5,5,3,30
"2574",2,5,4,3,5,3,1,1,15,5,5,5,3,30
"2575",3,6,4,3,5,3,1,1,15,5,5,5,3,30
"2576",5,1,4,3,5,3,1,1,15,5,5,5,3,30
"2577",3,5,3,3,5,3,1,1,15,5,5,5,3,30
"2578",5,4,6,5,2,4,1,1,1,4,21,4,4,30
"2579",5,4,4,5,2,4,1,1,1,4,21,4,4,30
"2580",3,4,6,5,2,4,1,1,1,4,21,4,4,30
"2581",5,5,4,5,2,4,1,1,1,4,21,4,4,30
"2582",5,2,4,5,2,4,1,1,1,4,21,4,4,30
"2583",3,5,4,3,5,6,5,1,15,5,5,1,5,30
"2584",3,6,1,3,5,6,5,1,15,5,5,1,5,30
"2585",3,1,4,3,5,6,5,1,15,5,5,1,5,30
"2586",3,5,1,3,5,6,5,1,15,5,5,1,5,30
"2587",3,5,6,3,5,6,5,1,15,5,5,1,5,30
"2588",6,4,2,2,6,3,1,5,5,5,1,15,6,30
"2589",2,4,3,2,6,3,1,5,5,5,1,15,6,30
"2590",2,4,1,2,6,3,1,5,5,5,1,15,6,30
"2591",4,4,3,2,6,3,1,5,5,5,1,15,6,30
"2592",3,5,3,2,6,3,1,5,5,5,1,15,6,30
"2593",2,1,3,2,6,3,1,5,5,5,1,15,6,30
"2594",2,5,3,2,6,3,1,5,5,5,1,15,6,30
"2595",2,6,3,2,6,3,1,5,5,5,1,15,6,30
"2596",2,2,2,3,2,2,1,27,1,1,1,1,7,30
"2597",2,3,2,3,2,2,1,27,1,1,1,1,7,30
"2598",2,2,3,3,2,2,1,27,1,1,1,1,7,30
"2599",3,2,2,3,2,2,1,27,1,1,1,1,7,30
"2600",2,2,6,6,2,2,4,21,1,1,1,4,8,30
"2601",2,6,2,6,2,2,4,21,1,1,1,4,8,30
"2602",6,2,2,6,2,2,4,21,1,1,1,4,8,30
"2603",2,2,5,4,1,2,1,21,1,4,4,1,9,30
"2604",2,3,4,4,1,2,1,21,1,4,4,1,9,30
"2605",4,2,6,4,1,2,1,21,1,4,4,1,9,30
"2606",2,4,1,4,1,2,1,21,1,4,4,1,9,30
"2607",4,2,1,4,1,2,1,21,1,4,4,1,9,30
"2608",4,1,2,4,1,2,1,21,1,4,4,1,9,30
"2609",2,3,5,2,5,3,1,15,5,5,5,1,10,30
"2610",2,5,3,2,5,3,1,15,5,5,5,1,10,30
"2611",2,6,2,5,6,2,5,15,1,1,5,5,11,30
"2612",2,6,5,5,6,2,5,15,1,1,5,5,11,30
"2613",2,5,6,5,6,2,5,15,1,1,5,5,11,30
"2614",5,6,2,5,6,2,5,15,1,1,5,5,11,30
"2615",2,3,4,6,2,4,6,5,5,5,6,5,12,30
"2616",2,4,5,6,2,4,6,5,5,5,6,5,12,30
"2617",2,3,1,6,2,4,6,5,5,5,6,5,12,30
"2618",4,2,6,6,2,4,6,5,5,5,6,5,12,30
"2619",4,2,6,6,2,4,6,5,5,5,6,5,12,30
"2620",4,6,2,6,2,4,6,5,5,5,6,5,12,30
"2621",2,6,4,6,2,4,6,5,5,5,6,5,12,30
"2622",2,4,6,6,2,4,6,5,5,5,6,5,12,30
"2623",6,2,4,6,2,4,6,5,5,5,6,5,12,30
"2624",1,1,4,1,1,1,27,1,1,1,1,1,13,30
"2625",1,1,2,1,1,1,27,1,1,1,1,1,13,30
"2626",1,1,3,1,1,1,27,1,1,1,1,1,13,30
"2627",1,1,5,1,1,1,27,1,1,1,1,1,13,30
"2628",1,1,6,1,1,1,27,1,1,1,1,1,13,30
"2629",1,1,1,1,1,1,27,1,1,1,1,1,13,30
"2630",1,1,1,2,1,1,27,1,1,1,1,1,14,30
"2631",1,2,1,2,1,1,27,1,1,1,1,1,14,30
"2632",1,1,2,2,1,1,27,1,1,1,1,1,14,30
"2633",2,1,1,2,1,1,27,1,1,1,1,1,14,30
"2634",6,6,6,6,6,6,1,1,1,1,1,27,15,30
"2635",4,4,4,2,2,4,4,4,1,21,1,1,16,30
"2636",4,1,2,2,2,4,4,4,1,21,1,1,16,30
"2637",3,2,4,2,2,4,4,4,1,21,1,1,16,30
"2638",3,1,4,2,2,4,4,4,1,21,1,1,16,30
"2639",3,4,2,2,2,4,4,4,1,21,1,1,16,30
"2640",3,2,1,2,2,4,4,4,1,21,1,1,16,30
"2641",1,2,4,2,2,4,4,4,1,21,1,1,16,30
"2642",6,2,4,2,2,4,4,4,1,21,1,1,16,30
"2643",5,2,4,2,2,4,4,4,1,21,1,1,16,30
"2644",4,2,4,2,2,4,4,4,1,21,1,1,16,30
"2645",2,2,4,2,2,4,4,4,1,21,1,1,16,30
"2287",1,2,1,4,1,6,5,5,5,6,5,6,1,31
"2288",3,1,4,4,1,6,5,5,5,6,5,6,1,31
"2289",3,5,1,4,1,6,5,5,5,6,5,6,1,31
"2290",3,6,1,4,1,6,5,5,5,6,5,6,1,31
"2291",5,1,4,4,1,6,5,5,5,6,5,6,1,31
"2292",4,1,6,4,1,6,5,5,5,6,5,6,1,31
"2293",1,2,3,2,4,4,1,5,5,5,15,1,2,31
"2294",1,4,5,2,4,4,1,5,5,5,15,1,2,31
"2295",2,4,6,2,4,4,1,5,5,5,15,1,2,31
"2296",2,4,3,2,4,4,1,5,5,5,15,1,2,31
"2297",2,4,2,2,4,4,1,5,5,5,15,1,2,31
"2298",2,4,4,2,4,4,1,5,5,5,15,1,2,31
"2299",1,2,3,3,2,6,5,5,5,6,6,5,3,31
"2300",1,3,4,3,2,6,5,5,5,6,6,5,3,31
"2301",6,2,3,3,2,6,5,5,5,6,6,5,3,31
"2302",2,6,3,3,2,6,5,5,5,6,6,5,3,31
"2303",6,2,3,3,2,6,5,5,5,6,6,5,3,31
"2304",6,3,2,3,2,6,5,5,5,6,6,5,3,31
"2305",3,2,6,3,2,6,5,5,5,6,6,5,3,31
"2306",5,2,1,2,4,2,1,5,5,5,15,1,4,31
"2307",3,5,4,2,4,2,1,5,5,5,15,1,4,31
"2308",5,6,5,2,4,2,1,5,5,5,15,1,4,31
"2309",2,3,1,2,4,2,1,5,5,5,15,1,4,31
"2310",2,4,2,2,4,2,1,5,5,5,15,1,4,31
"2311",6,3,1,5,4,3,5,5,6,5,5,6,5,31
"2312",5,6,4,5,4,3,5,5,6,5,5,6,5,31
"2313",2,6,5,5,4,3,5,5,6,5,5,6,5,31
"2314",6,3,4,5,4,3,5,5,6,5,5,6,5,31
"2315",5,4,6,5,4,3,5,5,6,5,5,6,5,31
"2316",5,1,6,5,4,3,5,5,6,5,5,6,5,31
"2317",5,4,1,5,4,3,5,5,6,5,5,6,5,31
"2318",5,4,3,5,4,3,5,5,6,5,5,6,5,31
"2319",4,4,4,4,2,4,1,1,1,27,1,1,6,31
"2320",4,4,3,4,2,4,1,1,1,27,1,1,6,31
"2321",4,1,4,4,2,4,1,1,1,27,1,1,6,31
"2322",4,2,4,4,2,4,1,1,1,27,1,1,6,31
"2323",4,4,6,5,4,4,1,5,1,15,5,5,7,31
"2324",4,6,1,5,4,4,1,5,1,15,5,5,7,31
"2325",6,4,4,5,4,4,1,5,1,15,5,5,7,31
"2326",2,4,4,5,4,4,1,5,1,15,5,5,7,31
"2327",3,4,4,5,4,4,1,5,1,15,5,5,7,31
"2328",5,4,4,5,4,4,1,5,1,15,5,5,7,31
"182",5,1,6,1,5,5,1,1,1,4,21,4,1,32
"183",5,1,4,1,5,5,1,1,1,4,21,4,1,32
"184",5,1,3,1,5,5,1,1,1,4,21,4,1,32
"185",5,1,2,1,5,5,1,1,1,4,21,4,1,32
"186",5,1,1,1,5,5,1,1,1,4,21,4,1,32
"187",5,1,5,1,5,5,1,1,1,4,21,4,1,32
"188",5,5,1,1,5,5,1,1,1,4,21,4,1,32
"189",1,5,5,1,5,5,1,1,1,4,21,4,1,32
"190",1,2,3,2,2,2,1,27,1,1,1,1,2,32
"191",1,4,5,2,2,2,1,27,1,1,1,1,2,32
"192",2,3,6,2,2,2,1,27,1,1,1,1,2,32
"193",2,2,2,2,2,2,1,27,1,1,1,1,2,32
"194",1,2,3,6,4,4,1,5,5,15,1,5,3,32
"195",4,5,6,6,4,4,1,5,5,15,1,5,3,32
"196",4,4,4,6,4,4,1,5,5,15,1,5,3,32
"197",4,4,5,6,4,4,1,5,5,15,1,5,3,32
"198",4,6,4,6,4,4,1,5,5,15,1,5,3,32
"199",6,4,4,6,4,4,1,5,5,15,1,5,3,32
"200",1,2,3,3,2,3,1,1,27,1,1,1,4,32
"201",1,2,1,3,2,3,1,1,27,1,1,1,4,32
"202",2,2,3,3,2,3,1,1,27,1,1,1,4,32
"203",4,2,3,3,2,3,1,1,27,1,1,1,4,32
"204",5,2,3,3,2,3,1,1,27,1,1,1,4,32
"205",6,2,3,3,2,3,1,1,27,1,1,1,4,32
"206",3,2,3,3,2,3,1,1,27,1,1,1,4,32
"207",1,2,3,6,5,2,1,5,5,1,15,5,5,32
"208",1,1,1,6,5,2,1,5,5,1,15,5,5,32
"209",2,2,2,6,5,2,1,5,5,1,15,5,5,32
"210",2,4,5,6,5,2,1,5,5,1,15,5,5,32
"211",2,4,4,6,5,2,1,5,5,1,15,5,5,32
"212",5,2,6,6,5,2,1,5,5,1,15,5,5,32
"213",6,5,2,6,5,2,1,5,5,1,15,5,5,32
"214",1,2,3,4,3,5,6,5,6,5,5,5,6,32
"215",2,2,2,4,3,5,6,5,6,5,5,5,6,32
"216",1,1,1,4,3,5,6,5,6,5,5,5,6,32
"217",3,4,5,4,3,5,6,5,6,5,5,5,6,32
"218",3,5,4,4,3,5,6,5,6,5,5,5,6,32
"219",4,3,5,4,3,5,6,5,6,5,5,5,6,32
"220",1,2,3,5,5,3,1,1,1,1,27,1,7,32
"221",2,2,2,5,5,3,1,1,1,1,27,1,7,32
"222",3,3,3,5,5,3,1,1,1,1,27,1,7,32
"223",5,5,3,5,5,3,1,1,1,1,27,1,7,32
"224",1,2,3,5,1,6,5,1,5,5,1,15,8,32
"225",3,3,3,5,1,6,5,1,5,5,1,15,8,32
"226",2,2,2,5,1,6,5,1,5,5,1,15,8,32
"227",4,1,5,5,1,6,5,1,5,5,1,15,8,32
"228",6,1,4,5,1,6,5,1,5,5,1,15,8,32
"229",5,1,1,5,1,6,5,1,5,5,1,15,8,32
"230",5,1,5,5,1,6,5,1,5,5,1,15,8,32
"231",6,6,6,5,1,6,5,1,5,5,1,15,8,32
"232",5,1,6,5,1,6,5,1,5,5,1,15,8,32
"233",3,3,3,3,5,5,5,1,15,5,5,1,9,32
"234",1,1,1,3,5,5,5,1,15,5,5,1,9,32
"235",2,2,2,3,5,5,5,1,15,5,5,1,9,32
"236",4,4,4,3,5,5,5,1,15,5,5,1,9,32
"237",5,5,5,3,5,5,5,1,15,5,5,1,9,32
"238",5,5,3,3,5,5,5,1,15,5,5,1,9,32
"239",5,3,5,3,5,5,5,1,15,5,5,1,9,32
"240",3,5,5,3,5,5,5,1,15,5,5,1,9,32
"241",1,1,1,3,6,1,6,6,5,5,5,5,10,32
"242",2,2,2,3,6,1,6,6,5,5,5,5,10,32
"243",3,3,3,3,6,1,6,6,5,5,5,5,10,32
"244",4,4,4,3,6,1,6,6,5,5,5,5,10,32
"245",5,5,5,3,6,1,6,6,5,5,5,5,10,32
"246",1,3,6,3,6,1,6,6,5,5,5,5,10,32
"247",3,6,1,3,6,1,6,6,5,5,5,5,10,32
"248",5,5,5,5,1,5,4,1,4,1,21,1,11,32
"249",1,1,1,5,1,5,4,1,4,1,21,1,11,32
"250",5,5,1,5,1,5,4,1,4,1,21,1,11,32
"251",5,1,5,5,1,5,4,1,4,1,21,1,11,32
"252",1,1,1,3,1,6,5,5,5,6,5,6,12,32
"253",3,3,3,3,1,6,5,5,5,6,5,6,12,32
"254",4,4,4,3,1,6,5,5,5,6,5,6,12,32
"255",6,6,6,3,1,6,5,5,5,6,5,6,12,32
"256",1,3,6,3,1,6,5,5,5,6,5,6,12,32
"257",6,3,1,3,1,6,5,5,5,6,5,6,12,32
"258",1,6,3,3,1,6,5,5,5,6,5,6,12,32
"259",3,1,6,3,1,6,5,5,5,6,5,6,12,32
"260",1,1,1,1,3,4,6,6,5,5,5,5,13,32
"261",2,2,2,1,3,4,6,6,5,5,5,5,13,32
"262",3,3,3,1,3,4,6,6,5,5,5,5,13,32
"263",4,4,4,1,3,4,6,6,5,5,5,5,13,32
"264",4,3,1,1,3,4,6,6,5,5,5,5,13,32
"265",4,1,3,1,3,4,6,6,5,5,5,5,13,32
"266",3,4,1,1,3,4,6,6,5,5,5,5,13,32
"267",1,3,4,1,3,4,6,6,5,5,5,5,13,32
"268",3,3,3,5,3,3,5,5,15,1,1,5,14,32
"269",6,6,6,5,3,3,5,5,15,1,1,5,14,32
"270",1,1,1,5,3,3,5,5,15,1,1,5,14,32
"271",2,2,2,5,3,3,5,5,15,1,1,5,14,32
"272",4,4,4,5,3,3,5,5,15,1,1,5,14,32
"273",3,3,5,5,3,3,5,5,15,1,1,5,14,32
"274",3,5,3,5,3,3,5,5,15,1,1,5,14,32
"275",5,3,3,5,3,3,5,5,15,1,1,5,14,32
"276",3,3,3,3,1,5,1,1,27,1,1,1,15,32
"277",1,1,1,3,1,5,1,1,27,1,1,1,15,32
"278",2,2,2,3,1,5,1,1,27,1,1,1,15,32
"279",5,5,5,3,1,5,1,1,27,1,1,1,15,32
"280",1,3,5,3,1,5,1,1,27,1,1,1,15,32
"281",3,1,5,3,1,5,1,1,27,1,1,1,15,32
"282",1,1,1,4,1,3,27,1,1,1,1,1,16,32
"283",2,2,2,4,1,3,27,1,1,1,1,1,16,32
"284",3,3,3,4,1,3,27,1,1,1,1,1,16,32
"285",4,4,4,4,1,3,27,1,1,1,1,1,16,32
"286",4,3,1,4,1,3,27,1,1,1,1,1,16,32
"287",4,1,3,4,1,3,27,1,1,1,1,1,16,32
"288",1,1,1,3,6,4,5,5,6,5,5,6,17,32
"289",2,2,2,3,6,4,5,5,6,5,5,6,17,32
"290",3,3,3,3,6,4,5,5,6,5,5,6,17,32
"291",6,6,6,3,6,4,5,5,6,5,5,6,17,32
"292",5,5,5,3,6,4,5,5,6,5,5,6,17,32
"293",3,4,6,3,6,4,5,5,6,5,5,6,17,32
"294",4,3,6,3,6,4,5,5,6,5,5,6,17,32
"295",3,6,4,3,6,4,5,5,6,5,5,6,17,32
"2909",2,2,2,2,2,2,4,21,1,4,1,1,1,33
"2910",4,4,4,2,4,1,5,5,5,6,6,5,2,33
"2911",4,1,1,2,4,1,5,5,5,6,6,5,2,33
"2912",4,2,1,2,4,1,5,5,5,6,6,5,2,33
"2913",4,1,2,2,4,1,5,5,5,6,6,5,2,33
"2914",2,1,4,2,4,1,5,5,5,6,6,5,2,33
"2915",2,6,5,2,4,1,5,5,5,6,6,5,2,33
"2916",2,4,1,2,4,1,5,5,5,6,6,5,2,33
"2917",6,6,6,4,3,4,5,6,5,5,6,5,3,33
"2918",1,1,1,4,3,4,5,6,5,5,6,5,3,33
"2919",2,2,2,4,3,4,5,6,5,5,6,5,3,33
"2920",3,3,3,4,3,4,5,6,5,5,6,5,3,33
"2921",3,4,4,4,3,4,5,6,5,5,6,5,3,33
"2922",4,3,4,4,3,4,5,6,5,5,6,5,3,33
"2923",4,4,4,4,4,5,1,4,1,21,4,1,4,33
"2924",4,4,1,4,4,5,1,4,1,21,4,1,4,33
"2925",4,4,2,4,4,5,1,4,1,21,4,1,4,33
"2926",4,4,3,4,4,5,1,4,1,21,4,1,4,33
"2927",4,4,5,4,4,5,1,4,1,21,4,1,4,33
"2928",6,6,6,6,6,6,1,1,1,1,1,27,5,33
"2929",2,2,2,2,2,2,1,27,1,1,1,1,6,33
"2930",3,3,3,3,3,3,1,1,27,1,1,1,7,33
"2931",1,1,1,1,3,3,15,1,5,5,5,1,8,33
"2932",1,3,3,1,3,3,15,1,5,5,5,1,8,33
"2933",1,1,1,2,6,5,5,5,6,5,5,6,9,33
"2934",2,2,2,2,6,5,5,5,6,5,5,6,9,33
"2935",2,3,3,2,6,5,5,5,6,5,5,6,9,33
"2936",2,4,4,2,6,5,5,5,6,5,5,6,9,33
"2937",2,5,5,2,6,5,5,5,6,5,5,6,9,33
"2938",2,5,6,2,6,5,5,5,6,5,5,6,9,33
"2939",2,6,5,2,6,5,5,5,6,5,5,6,9,33
"2940",1,1,1,3,3,6,5,5,6,6,5,5,10,33
"2941",2,2,2,3,3,6,5,5,6,6,5,5,10,33
"2942",3,3,3,3,3,6,5,5,6,6,5,5,10,33
"2943",3,3,4,3,3,6,5,5,6,6,5,5,10,33
"2944",3,3,5,3,3,6,5,5,6,6,5,5,10,33
"2945",3,3,6,3,3,6,5,5,6,6,5,5,10,33
"2946",5,5,5,5,5,5,1,1,1,4,21,4,11,33
"2947",1,1,1,3,3,3,6,5,6,5,5,5,12,33
"2948",2,2,2,3,3,3,6,5,6,5,5,5,12,33
"2949",3,3,3,3,3,3,6,5,6,5,5,5,12,33
"2950",2,2,2,5,2,2,1,27,1,1,1,1,13,33
"2951",2,2,1,5,2,2,1,27,1,1,1,1,13,33
"2952",2,3,2,5,2,2,1,27,1,1,1,1,13,33
"2953",4,2,2,5,2,2,1,27,1,1,1,1,13,33
"2954",5,2,2,5,2,2,1,27,1,1,1,1,13,33
"2955",1,1,1,2,3,4,6,5,5,6,5,5,14,33
"2956",2,2,2,2,3,4,6,5,5,6,5,5,14,33
"2957",2,3,3,2,3,4,6,5,5,6,5,5,14,33
"2958",2,3,1,2,3,4,6,5,5,6,5,5,14,33
"2959",2,3,4,2,3,4,6,5,5,6,5,5,14,33
"2960",1,1,1,5,1,5,6,5,5,5,5,6,15,33
"2961",1,2,2,5,1,5,6,5,5,5,5,6,15,33
"2962",2,1,2,5,1,5,6,5,5,5,5,6,15,33
"2963",3,1,3,5,1,5,6,5,5,5,5,6,15,33
"2964",4,1,4,5,1,5,6,5,5,5,5,6,15,33
